-0.723343 0.45542 -0.519007 -0.114924 0.627229 -0.770309 1.37388e-05 0.631405 -0.775453 1.37388e-05 0.631398 -0.775459 1.37388e-05 0.63139 -0.775465 1.36529e-05 0.631383 -0.775471 1.35671e-05 0.631376 -0.775477 1.37388e-05 0.631368 -0.775483 1.37388e-05 0.631361 -0.775489 1.36529e-05 0.631354 -0.775495 1.37387e-05 0.631346 -0.775501 1.37387e-05 0.631339 -0.775507 1.36528e-05 0.631332 -0.775513 1.37387e-05 0.631324 -0.775519 1.37387e-05 0.631317 -0.775525 1.36528e-05 0.63131 -0.775531 1.36528e-05 0.631302 -0.775537 1.36528e-05 0.631295 -0.775543 1.37386e-05 0.631288 -0.775549 1.37386e-05 0.63128 -0.775555 1.37386e-05 0.631273 -0.775561 1.36527e-05 0.631266 -0.775567 1.36527e-05 0.631258 -0.775573 1.36527e-05 0.631251 -0.775579 1.36527e-05 0.631243 -0.775585 1.37385e-05 0.631236 -0.775591 1.37385e-05 0.631229 -0.775597 1.37385e-05 0.631221 -0.775603 1.37385e-05 0.631214 -0.775609 1.37385e-05 0.631207 -0.775615 1.36526e-05 0.631199 -0.775621 1.36526e-05 0.631192 -0.775627 1.36526e-05 0.631185 -0.775633 1.36526e-05 0.631177 -0.775639 1.37384e-05 0.63117 -0.775644 1.37384e-05 0.631163 -0.775651 1.37384e-05 0.631155 -0.775657 1.37384e-05 0.631148 -0.775663 1.37384e-05 0.631141 -0.775668 1.36525e-05 0.631133 -0.775674 1.35666e-05 0.631126 -0.77568 1.36525e-05 0.631118 -0.775687 1.37383e-05 0.631111 -0.775692 1.37383e-05 0.631104 -0.775698 1.37383e-05 0.631096 -0.775704 1.37383e-05 0.631089 -0.77571 1.37383e-05 0.631082 -0.775716 1.36524e-05 0.631074 -0.775722 1.36524e-05 0.631067 -0.775728 1.36524e-05 0.63106 -0.775734 1.36523e-05 0.631052 -0.77574 1.37382e-05 0.631045 -0.775746 1.37382e-05 0.631038 -0.775752 1.37382e-05 0.63103 -0.775758 1.37382e-05 0.631023 -0.775764 1.37381e-05 0.631015 -0.77577 1.36523e-05 0.631008 -0.775776 1.35664e-05 0.631001 -0.775782 1.36522e-05 0.630993 -0.775788 1.37381e-05 0.630986 -0.775794 1.37381e-05 0.630979 -0.7758 1.37381e-05 0.630971 -0.775806 1.3738e-05 0.630964 -0.775812 1.3738e-05 0.630957 -0.775818 1.36522e-05 0.630949 -0.775824 1.36521e-05 0.630942 -0.77583 1.36521e-05 0.630935 -0.775836 1.36521e-05 0.630927 -0.775842 1.3738e-05 0.63092 -0.775848 1.3738e-05 0.630913 -0.775854 1.37379e-05 0.630905 -0.77586 1.37379e-05 0.630898 -0.775866 1.36521e-05 0.630891 -0.775872 1.3652e-05 0.630883 -0.775878 1.3652e-05 0.630876 -0.775884 1.3652e-05 0.630868 -0.77589 1.37379e-05 0.630861 -0.775896 1.37378e-05 0.630854 -0.775902 1.37378e-05 0.630846 -0.775908 1.37378e-05 0.630839 -0.775914 1.36519e-05 0.630832 -0.77592 1.36519e-05 0.630824 -0.775926 1.36519e-05 0.630817 -0.775932 1.36519e-05 0.63081 -0.775938 1.37378e-05 0.630802 -0.775944 1.37377e-05 0.630795 -0.77595 1.37377e-05 0.630788 -0.775955 1.37377e-05 0.63078 -0.775962 1.36518e-05 0.630773 -0.775967 1.36518e-05 0.630765 -0.775974 1.37377e-05 0.630758 -0.775979 1.36518e-05 0.630751 -0.775985 1.36518e-05 0.630744 -0.775991 1.37376e-05 0.630736 -0.775997 1.37376e-05 0.630729 -0.776003 0.483254 0.552184 -0.679381 0.990887 0.0621608 -0.119493 0.992806 -1.35808e-07 -0.119733 0.992805 -1.35809e-07 -0.119742 0.992804 -1.3581e-07 -0.119751 0.992803 -1.01858e-07 -0.119759 0.992802 -1.01859e-07 -0.119768 0.992801 -1.35813e-07 -0.119777 0.9928 -1.35814e-07 -0.119785 0.992799 -1.35815e-07 -0.119794 0.992798 -1.35815e-07 -0.119803 0.992797 -1.35816e-07 -0.119811 0.992796 -1.35817e-07 -0.11982 0.992795 -1.35818e-07 -0.119829 0.992794 -1.35819e-07 -0.119837 0.992792 -1.3582e-07 -0.119846 0.992791 -1.35821e-07 -0.119855 0.99279 -1.35822e-07 -0.119863 0.992789 -1.35823e-07 -0.119872 0.992788 -1.35824e-07 -0.119881 0.992787 -1.35825e-07 -0.119889 0.992786 -1.35826e-07 -0.119898 0.992785 -1.35827e-07 -0.119907 0.992784 -1.01871e-07 -0.119915 0.992783 -1.01871e-07 -0.119924 0.992782 -1.35829e-07 -0.119933 0.992781 -1.3583e-07 -0.119941 0.99278 -1.35831e-07 -0.11995 0.992779 -1.35832e-07 -0.119959 0.992778 -1.35833e-07 -0.119967 0.992777 -1.35834e-07 -0.119976 0.992776 -1.35835e-07 -0.119985 0.992775 -1.35836e-07 -0.119993 0.992774 -1.35837e-07 -0.120002 0.992773 -1.35838e-07 -0.120011 0.992772 -1.35839e-07 -0.120019 0.99277 -1.3584e-07 -0.120028 0.992769 -1.0188e-07 -0.120037 0.992768 -1.01881e-07 -0.120045 0.992767 -1.35842e-07 -0.120054 0.992766 -1.35843e-07 -0.120063 0.992765 -1.35844e-07 -0.120071 0.992764 -1.35845e-07 -0.12008 0.992763 -1.35846e-07 -0.120089 0.992762 -1.35847e-07 -0.120097 0.992761 -1.35848e-07 -0.120106 0.99276 -1.35849e-07 -0.120114 0.992759 -1.3585e-07 -0.120123 0.992758 -1.35851e-07 -0.120132 0.992757 -1.35852e-07 -0.120141 0.992756 -1.35853e-07 -0.120149 0.992755 -1.35854e-07 -0.120158 0.992754 -1.35855e-07 -0.120166 0.992753 -1.01892e-07 -0.120175 0.992752 -1.01892e-07 -0.120184 0.992751 -1.35857e-07 -0.120192 0.99275 -1.35858e-07 -0.120201 0.992749 -1.35859e-07 -0.12021 0.992747 -1.3586e-07 -0.120218 0.992746 -1.35861e-07 -0.120227 0.992745 -1.35862e-07 -0.120236 0.992744 -1.35863e-07 -0.120244 0.992743 -1.35864e-07 -0.120253 0.992742 -1.35865e-07 -0.120262 0.992741 -1.35866e-07 -0.12027 0.99274 -1.35867e-07 -0.120279 0.992739 -1.35868e-07 -0.120288 0.992738 -1.01901e-07 -0.120296 0.992737 -1.01902e-07 -0.120305 0.992736 -1.3587e-07 -0.120314 0.992735 -1.35871e-07 -0.120322 0.992734 -1.35872e-07 -0.120331 0.992733 -1.35873e-07 -0.12034 0.992732 -1.35874e-07 -0.120348 0.992731 -1.35875e-07 -0.120357 0.99273 -1.35876e-07 -0.120366 0.992729 -1.35877e-07 -0.120374 0.992728 -1.35878e-07 -0.120383 0.992726 -1.35879e-07 -0.120392 0.992725 -1.3588e-07 -0.1204 0.992724 -1.35881e-07 -0.120409 0.992723 -1.35881e-07 -0.120418 0.992722 -1.35882e-07 -0.120426 0.992721 -1.35883e-07 -0.120435 0.99272 -1.01913e-07 -0.120444 0.992719 -1.01914e-07 -0.120452 0.992718 -1.35886e-07 -0.120461 0.992717 -1.35887e-07 -0.12047 0.992716 -1.35888e-07 -0.120478 0.992715 -1.35889e-07 -0.120487 0.992714 -1.3589e-07 -0.120496 0.992713 -1.35891e-07 -0.120504 0.992712 -1.35892e-07 -0.120513 0.992711 -1.35893e-07 -0.120522 0.99271 -1.35894e-07 -0.12053 0.992709 -1.35894e-07 -0.120539 0.980871 -0.151207 -0.122586 0.459642 -0.658904 -0.595461 -1.72413e-07 -0.741929 -0.670478 -8.62065e-08 -0.741936 -0.670471 -1.72413e-07 -0.741942 -0.670464 -2.58619e-07 -0.741949 -0.670457 -1.72413e-07 -0.741955 -0.670449 -8.62063e-08 -0.741962 -0.670442 -1.72413e-07 -0.741969 -0.670435 -1.72412e-07 -0.741975 -0.670427 -1.72412e-07 -0.741982 -0.67042 -1.72412e-07 -0.741988 -0.670413 -1.72412e-07 -0.741995 -0.670405 -1.72412e-07 -0.742002 -0.670398 -1.72412e-07 -0.742008 -0.670391 -1.72412e-07 -0.742015 -0.670384 -8.62059e-08 -0.742021 -0.670376 -1.72412e-07 -0.742028 -0.670369 -1.72412e-07 -0.742035 -0.670362 -1.72412e-07 -0.742041 -0.670354 -1.72411e-07 -0.742048 -0.670347 -1.72411e-07 -0.742054 -0.67034 -1.72411e-07 -0.742061 -0.670332 -1.72411e-07 -0.742068 -0.670325 -1.72411e-07 -0.742074 -0.670318 -1.72411e-07 -0.742081 -0.670311 -1.72411e-07 -0.742087 -0.670303 -1.72411e-07 -0.742094 -0.670296 -1.72411e-07 -0.7421 -0.670289 -1.72411e-07 -0.742107 -0.670281 -1.72411e-07 -0.742114 -0.670274 -1.72411e-07 -0.74212 -0.670267 -1.7241e-07 -0.742127 -0.67026 -1.7241e-07 -0.742133 -0.670252 -1.7241e-07 -0.74214 -0.670245 -1.7241e-07 -0.742147 -0.670238 -8.6205e-08 -0.742153 -0.67023 -1.7241e-07 -0.74216 -0.670223 -1.7241e-07 -0.742166 -0.670216 -1.7241e-07 -0.742173 -0.670209 -1.7241e-07 -0.742179 -0.670201 -1.7241e-07 -0.742186 -0.670194 -1.7241e-07 -0.742193 -0.670187 -1.72409e-07 -0.742199 -0.670179 -1.72409e-07 -0.742206 -0.670172 -1.72409e-07 -0.742212 -0.670165 -1.72409e-07 -0.742219 -0.670157 -1.72409e-07 -0.742226 -0.67015 -1.72409e-07 -0.742232 -0.670143 -1.72409e-07 -0.742239 -0.670136 -1.72409e-07 -0.742245 -0.670128 -1.72409e-07 -0.742252 -0.670121 -1.72409e-07 -0.742259 -0.670114 -1.72409e-07 -0.742265 -0.670106 -1.72409e-07 -0.742272 -0.670099 -1.72408e-07 -0.742278 -0.670092 -1.72408e-07 -0.742285 -0.670084 -8.62041e-08 -0.742292 -0.670077 -1.72408e-07 -0.742298 -0.67007 -1.72408e-07 -0.742305 -0.670063 -1.72408e-07 -0.742311 -0.670055 -1.72408e-07 -0.742318 -0.670048 -1.72408e-07 -0.742324 -0.670041 -1.72408e-07 -0.742331 -0.670033 -1.72408e-07 -0.742338 -0.670026 -8.62038e-08 -0.742344 -0.670019 -1.72408e-07 -0.742351 -0.670011 -2.58611e-07 -0.742357 -0.670004 -1.72407e-07 -0.742364 -0.669997 -8.62036e-08 -0.74237 -0.66999 -1.72407e-07 -0.742377 -0.669982 -2.58611e-07 -0.742384 -0.669975 -1.72407e-07 -0.74239 -0.669968 -8.62034e-08 -0.742397 -0.66996 -1.72407e-07 -0.742403 -0.669953 -2.5861e-07 -0.74241 -0.669946 -1.72407e-07 -0.742417 -0.669939 -8.62033e-08 -0.742423 -0.669931 -1.72406e-07 -0.74243 -0.669924 -1.72406e-07 -0.742436 -0.669917 -1.72406e-07 -0.742443 -0.669909 -1.72406e-07 -0.742449 -0.669902 -8.62031e-08 -0.742456 -0.669895 -1.72406e-07 -0.742463 -0.669887 -2.58609e-07 -0.742469 -0.66988 -1.72406e-07 -0.742476 -0.669873 -8.62029e-08 -0.742482 -0.669865 -1.72406e-07 -0.742489 -0.669858 -1.72406e-07 -0.742496 -0.669851 -1.72406e-07 -0.742502 -0.669844 -1.72405e-07 -0.742509 -0.669836 -1.72405e-07 -0.742515 -0.669829 -1.72405e-07 -0.742522 -0.669822 -1.72405e-07 -0.742528 -0.669814 -1.72405e-07 -0.742535 -0.669807 -0.0785821 -0.740246 -0.667729 -0.673366 -0.538133 -0.506943 -0.811727 1.70381e-07 -0.584037 -0.811735 1.70381e-07 -0.584026 -0.811743 1.70381e-07 -0.584015 -0.811751 1.7038e-07 -0.584004 -0.811759 1.7038e-07 -0.583992 -0.811767 1.70379e-07 -0.583981 -0.811776 8.51895e-08 -0.583969 -0.811784 1.70379e-07 -0.583958 -0.811792 1.70378e-07 -0.583947 -0.8118 1.70378e-07 -0.583936 -0.811808 1.70377e-07 -0.583924 -0.811816 1.70377e-07 -0.583913 -0.811825 1.70377e-07 -0.583902 -0.811833 1.70376e-07 -0.58389 -0.811841 2.55564e-07 -0.583879 -0.811849 1.70376e-07 -0.583868 -0.811857 8.51876e-08 -0.583856 -0.811865 8.51874e-08 -0.583845 -0.811873 1.70374e-07 -0.583834 -0.811882 1.70374e-07 -0.583822 -0.81189 1.70374e-07 -0.583811 -0.811898 1.70373e-07 -0.5838 -0.811906 1.70373e-07 -0.583788 -0.811914 1.70372e-07 -0.583777 -0.811922 1.70372e-07 -0.583766 -0.81193 1.70372e-07 -0.583754 -0.811939 1.70371e-07 -0.583743 -0.811947 1.70371e-07 -0.583732 -0.811955 1.7037e-07 -0.58372 -0.811963 1.7037e-07 -0.583709 -0.811971 1.7037e-07 -0.583698 -0.811979 1.70369e-07 -0.583686 -0.811987 1.70369e-07 -0.583675 -0.811996 1.70369e-07 -0.583664 -0.812004 1.70368e-07 -0.583652 -0.812012 1.70368e-07 -0.583641 -0.81202 1.70367e-07 -0.58363 -0.812028 1.70367e-07 -0.583618 -0.812036 1.70367e-07 -0.583607 -0.812044 8.51831e-08 -0.583596 -0.812053 1.70366e-07 -0.583584 -0.812061 1.70365e-07 -0.583573 -0.812069 1.70365e-07 -0.583562 -0.812077 1.70365e-07 -0.58355 -0.812085 1.70364e-07 -0.583539 -0.812093 1.70364e-07 -0.583528 -0.812101 1.70364e-07 -0.583516 -0.81211 1.70363e-07 -0.583505 -0.812118 1.70363e-07 -0.583494 -0.812126 1.70362e-07 -0.583482 -0.812134 1.70362e-07 -0.583471 -0.812142 1.70362e-07 -0.58346 -0.81215 1.70361e-07 -0.583448 -0.812158 1.70361e-07 -0.583437 -0.812167 1.7036e-07 -0.583426 -0.812175 1.7036e-07 -0.583414 -0.812183 1.7036e-07 -0.583403 -0.812191 1.70359e-07 -0.583392 -0.812199 1.70359e-07 -0.58338 -0.812207 1.70358e-07 -0.583369 -0.812215 8.5179e-08 -0.583358 -0.812224 1.70358e-07 -0.583346 -0.812232 1.70357e-07 -0.583335 -0.81224 1.70357e-07 -0.583324 -0.812248 1.70356e-07 -0.583312 -0.812256 1.70356e-07 -0.583301 -0.812264 8.51778e-08 -0.58329 -0.812272 1.70355e-07 -0.583278 -0.81228 1.70355e-07 -0.583267 -0.812289 1.70355e-07 -0.583256 -0.812297 1.70354e-07 -0.583244 -0.812305 1.70354e-07 -0.583233 -0.812313 1.70353e-07 -0.583222 -0.812321 1.70353e-07 -0.58321 -0.812329 1.70353e-07 -0.583199 -0.812338 1.70352e-07 -0.583188 -0.812346 1.70352e-07 -0.583176 -0.812354 1.70351e-07 -0.583165 -0.812362 1.70351e-07 -0.583154 -0.81237 1.70351e-07 -0.583142 -0.812378 1.7035e-07 -0.583131 -0.812386 8.51749e-08 -0.58312 -0.812394 1.70349e-07 -0.583108 -0.812403 1.70349e-07 -0.583097 -0.812411 1.70349e-07 -0.583086 -0.812419 1.70348e-07 -0.583074 -0.812427 1.70348e-07 -0.583063 -0.812435 1.70347e-07 -0.583052 -0.812443 1.70347e-07 -0.58304 -0.812451 1.70347e-07 -0.583029 -0.81246 1.70346e-07 -0.583018 -0.812468 1.70346e-07 -0.583006 -0.812476 1.70346e-07 -0.582995 -0.812484 2.55518e-07 -0.582984 -8.62063e-08 -0.741962 -0.670442 -0.723343 0.45542 -0.519007 
